relation	kind	ordinal	column	type	example / structure	direct upstream source / derivation	description	null meaning
master_isbn	table	25	price_buy_na_physical_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_na_physical IS NOT NULL)`.	Sections offering unspecified-condition physical purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	26	price_buy_na_digital_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_na_digital IS NOT NULL)`.	Sections offering unspecified-condition digital purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	27	price_buy_na_na_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_buy_na_na IS NOT NULL)`.	Sections offering unspecified-condition unspecified-format purchase prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	28	price_rental_new_physical_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_new_physical IS NOT NULL)`.	Sections offering new physical rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	29	price_rental_new_digital_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_new_digital IS NOT NULL)`.	Sections offering new digital rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	30	price_rental_new_na_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_new_na IS NOT NULL)`.	Sections offering new unspecified-format rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	31	price_rental_used_physical_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_used_physical IS NOT NULL)`.	Sections offering used physical rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	32	price_rental_used_digital_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_used_digital IS NOT NULL)`.	Sections offering used digital rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	33	price_rental_used_na_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_used_na IS NOT NULL)`.	Sections offering used unspecified-format rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	34	price_rental_na_physical_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_na_physical IS NOT NULL)`.	Sections offering unspecified-condition physical rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	35	price_rental_na_digital_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_na_digital IS NOT NULL)`.	Sections offering unspecified-condition digital rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	36	price_rental_na_na_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id) FILTER (WHERE price_rental_na_na IS NOT NULL)`.	Sections offering unspecified-condition unspecified-format rental prices.	Never NULL; zero means no section has that price cell.
master_isbn	table	37	institution_type_2_year_private_profit_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `2 Year Priavte Profit` (exact source literal, including source spelling).	ISBN occurrences from two-year private for-profit institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	38	institution_type_2_year_private_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `2 Year Private` (exact source literal, including source spelling).	ISBN occurrences from two-year private institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	39	institution_type_2_year_public_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `2 Year Public` (exact source literal, including source spelling).	ISBN occurrences from two-year public institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	40	institution_type_4_year_private_profit_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `4 Year Priavte Profit` (exact source literal, including source spelling).	ISBN occurrences from four-year private for-profit institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	41	institution_type_4_year_private_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `4 Year Private` (exact source literal, including source spelling).	ISBN occurrences from four-year private institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	42	institution_type_4_year_public_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `4 Year Public` (exact source literal, including source spelling).	ISBN occurrences from four-year public institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	43	institution_type_under_2_year_public_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type = `Under 2 Year Public` (exact source literal, including source spelling).	ISBN occurrences from under-two-year public institutions.	Never NULL; zero means no qualifying section.
master_isbn	table	44	institution_type_unknown_count	bigint	Non-negative whole-number count	`COUNT(DISTINCT section_id)` FILTERed where institution_type is NULL or blank.	ISBN occurrences from unknown-type institutions.	Never NULL; zero means no qualifying section.
